PartID,Vehicle,Category,Price,Name,Description
7288,Palisade,Body & Lamp Assembly,85.94,exPart7288,Example Description for partexPart7288
7289,Palisade,Body & Lamp Assembly,223.06,exPart7289,Example Description for partexPart7289
7290,Palisade,Body & Lamp Assembly,150.97,exPart7290,Example Description for partexPart7290
7291,Palisade,Body & Lamp Assembly,187.36,exPart7291,Example Description for partexPart7291
7292,Palisade,Brake & Wheel Hub,70.4,exPart7292,Example Description for partexPart7292
7293,Palisade,Brake & Wheel Hub,223.1,exPart7293,Example Description for partexPart7293
7294,Palisade,Brake & Wheel Hub,8.78,exPart7294,Example Description for partexPart7294
7295,Palisade,Brake & Wheel Hub,199.26,exPart7295,Example Description for partexPart7295
7296,Palisade,Cooling System,76.25,exPart7296,Example Description for partexPart7296
7297,Palisade,Cooling System,158.89,exPart7297,Example Description for partexPart7297
7298,Palisade,Cooling System,186.69,exPart7298,Example Description for partexPart7298
7299,Palisade,Cooling System,138.67,exPart7299,Example Description for partexPart7299
7300,Palisade,Cooling System,86.66,exPart7300,Example Description for partexPart7300
7301,Palisade,Drivetrain,149.4,exPart7301,Example Description for partexPart7301
7302,Palisade,Drivetrain,174.98,exPart7302,Example Description for partexPart7302
7303,Palisade,Drivetrain,159.0,exPart7303,Example Description for partexPart7303
7304,Palisade,Drivetrain,56.43,exPart7304,Example Description for partexPart7304
7305,Palisade,Drivetrain,60.74,exPart7305,Example Description for partexPart7305
7306,Palisade,Drivetrain,218.27,exPart7306,Example Description for partexPart7306
7307,Palisade,Electrical,167.49,exPart7307,Example Description for partexPart7307
7308,Palisade,Electrical,30.1,exPart7308,Example Description for partexPart7308
7309,Palisade,Electrical,220.29,exPart7309,Example Description for partexPart7309
7310,Palisade,Electrical,210.77,exPart7310,Example Description for partexPart7310
7311,Palisade,Electrical,161.16,exPart7311,Example Description for partexPart7311
7312,Palisade,Electrical,222.62,exPart7312,Example Description for partexPart7312
7313,Palisade,Engine,193.95,exPart7313,Example Description for partexPart7313
7314,Palisade,Engine,209.82,exPart7314,Example Description for partexPart7314
7315,Palisade,Engine,27.67,exPart7315,Example Description for partexPart7315
7316,Palisade,Engine,223.58,exPart7316,Example Description for partexPart7316
7317,Palisade,Exhaust & Emission,86.38,exPart7317,Example Description for partexPart7317
7318,Palisade,Exhaust & Emission,243.87,exPart7318,Example Description for partexPart7318
7319,Palisade,Exhaust & Emission,110.82,exPart7319,Example Description for partexPart7319
7320,Palisade,Exhaust & Emission,226.85,exPart7320,Example Description for partexPart7320
7321,Palisade,Exhaust & Emission,49.1,exPart7321,Example Description for partexPart7321
7322,Palisade,Fuel & Air,179.61,exPart7322,Example Description for partexPart7322
7323,Palisade,Fuel & Air,184.56,exPart7323,Example Description for partexPart7323
7324,Palisade,Fuel & Air,35.32,exPart7324,Example Description for partexPart7324
7325,Palisade,Fuel & Air,96.23,exPart7325,Example Description for partexPart7325
7326,Palisade,HVAC,114.96,exPart7326,Example Description for partexPart7326
7327,Palisade,HVAC,109.44,exPart7327,Example Description for partexPart7327
7328,Palisade,HVAC,188.46,exPart7328,Example Description for partexPart7328
7329,Palisade,HVAC,98.6,exPart7329,Example Description for partexPart7329
7330,Palisade,HVAC,80.62,exPart7330,Example Description for partexPart7330
7331,Palisade,HVAC,202.29,exPart7331,Example Description for partexPart7331
7332,Palisade,HVAC,12.08,exPart7332,Example Description for partexPart7332
7333,Palisade,Steering,22.52,exPart7333,Example Description for partexPart7333
7334,Palisade,Steering,15.67,exPart7334,Example Description for partexPart7334
7335,Palisade,Steering,211.58,exPart7335,Example Description for partexPart7335
7336,Palisade,Steering,18.46,exPart7336,Example Description for partexPart7336
7337,Palisade,Steering,10.36,exPart7337,Example Description for partexPart7337
7338,Palisade,Steering,9.19,exPart7338,Example Description for partexPart7338
7339,Palisade,Suspension,244.29,exPart7339,Example Description for partexPart7339
7340,Palisade,Suspension,227.48,exPart7340,Example Description for partexPart7340
7341,Palisade,Suspension,221.74,exPart7341,Example Description for partexPart7341
7342,Palisade,Suspension,137.28,exPart7342,Example Description for partexPart7342
7343,Palisade,Transmission,105.65,exPart7343,Example Description for partexPart7343
7344,Palisade,Transmission,110.89,exPart7344,Example Description for partexPart7344
7345,Palisade,Transmission,152.84,exPart7345,Example Description for partexPart7345
7346,Palisade,Transmission,106.45,exPart7346,Example Description for partexPart7346
7347,Palisade,Transmission,57.63,exPart7347,Example Description for partexPart7347
7348,Palisade,Transmission,98.41,exPart7348,Example Description for partexPart7348
7349,Palisade,Transmission,8.72,exPart7349,Example Description for partexPart7349
7350,Palisade,Wiper & Washer,147.52,exPart7350,Example Description for partexPart7350
7351,Palisade,Wiper & Washer,212.14,exPart7351,Example Description for partexPart7351
7352,Palisade,Wiper & Washer,239.58,exPart7352,Example Description for partexPart7352
7353,Palisade,Wiper & Washer,50.02,exPart7353,Example Description for partexPart7353
7354,Palisade,Wiper & Washer,141.52,exPart7354,Example Description for partexPart7354
7355,Palisade,Wiper & Washer,104.22,exPart7355,Example Description for partexPart7355
7356,Forte,Belt Drive,227.93,exPart7356,Example Description for partexPart7356
7357,Forte,Belt Drive,31.15,exPart7357,Example Description for partexPart7357
7358,Forte,Belt Drive,155.4,exPart7358,Example Description for partexPart7358
7359,Forte,Body & Lamp Assembly,32.8,exPart7359,Example Description for partexPart7359
7360,Forte,Body & Lamp Assembly,87.53,exPart7360,Example Description for partexPart7360
7361,Forte,Body & Lamp Assembly,189.22,exPart7361,Example Description for partexPart7361
7362,Forte,Body & Lamp Assembly,105.18,exPart7362,Example Description for partexPart7362
7363,Forte,Body & Lamp Assembly,58.27,exPart7363,Example Description for partexPart7363
7364,Forte,Body & Lamp Assembly,147.89,exPart7364,Example Description for partexPart7364
7365,Forte,Body & Lamp Assembly,211.39,exPart7365,Example Description for partexPart7365
7366,Forte,Brake & Wheel Hub,184.92,exPart7366,Example Description for partexPart7366
7367,Forte,Brake & Wheel Hub,22.72,exPart7367,Example Description for partexPart7367
7368,Forte,Brake & Wheel Hub,129.23,exPart7368,Example Description for partexPart7368
7369,Forte,Brake & Wheel Hub,6.09,exPart7369,Example Description for partexPart7369
7370,Forte,Brake & Wheel Hub,138.14,exPart7370,Example Description for partexPart7370
7371,Forte,Cooling System,75.69,exPart7371,Example Description for partexPart7371
7372,Forte,Cooling System,81.67,exPart7372,Example Description for partexPart7372
7373,Forte,Cooling System,188.77,exPart7373,Example Description for partexPart7373
7374,Forte,Cooling System,195.7,exPart7374,Example Description for partexPart7374
7375,Forte,Cooling System,164.03,exPart7375,Example Description for partexPart7375
7376,Forte,Cooling System,153.52,exPart7376,Example Description for partexPart7376
7377,Forte,Drivetrain,98.07,exPart7377,Example Description for partexPart7377
7378,Forte,Drivetrain,195.34,exPart7378,Example Description for partexPart7378
7379,Forte,Drivetrain,128.4,exPart7379,Example Description for partexPart7379
7380,Forte,Electrical,29.54,exPart7380,Example Description for partexPart7380
7381,Forte,Electrical,169.76,exPart7381,Example Description for partexPart7381
7382,Forte,Electrical,127.82,exPart7382,Example Description for partexPart7382
7383,Forte,Electrical,214.58,exPart7383,Example Description for partexPart7383
7384,Forte,Engine,189.62,exPart7384,Example Description for partexPart7384
7385,Forte,Engine,74.78,exPart7385,Example Description for partexPart7385
7386,Forte,Engine,187.31,exPart7386,Example Description for partexPart7386
7387,Forte,Engine,225.4,exPart7387,Example Description for partexPart7387
7388,Forte,Exhaust & Emission,73.99,exPart7388,Example Description for partexPart7388
7389,Forte,Exhaust & Emission,79.15,exPart7389,Example Description for partexPart7389
7390,Forte,Exhaust & Emission,42.2,exPart7390,Example Description for partexPart7390
7391,Forte,Exhaust & Emission,145.59,exPart7391,Example Description for partexPart7391
7392,Forte,Exhaust & Emission,117.59,exPart7392,Example Description for partexPart7392
7393,Forte,Exhaust & Emission,245.73,exPart7393,Example Description for partexPart7393
7394,Forte,Fuel & Air,73.31,exPart7394,Example Description for partexPart7394
7395,Forte,Fuel & Air,229.63,exPart7395,Example Description for partexPart7395
7396,Forte,Fuel & Air,109.78,exPart7396,Example Description for partexPart7396
7397,Forte,Fuel & Air,197.59,exPart7397,Example Description for partexPart7397
7398,Forte,Fuel & Air,30.89,exPart7398,Example Description for partexPart7398
7399,Forte,HVAC,11.93,exPart7399,Example Description for partexPart7399
7400,Forte,HVAC,72.65,exPart7400,Example Description for partexPart7400
7401,Forte,HVAC,159.35,exPart7401,Example Description for partexPart7401
7402,Forte,HVAC,130.6,exPart7402,Example Description for partexPart7402
7403,Forte,Steering,51.51,exPart7403,Example Description for partexPart7403
7404,Forte,Steering,127.6,exPart7404,Example Description for partexPart7404
7405,Forte,Steering,62.86,exPart7405,Example Description for partexPart7405
7406,Forte,Steering,112.69,exPart7406,Example Description for partexPart7406
7407,Forte,Steering,198.5,exPart7407,Example Description for partexPart7407
7408,Forte,Steering,180.23,exPart7408,Example Description for partexPart7408
7409,Forte,Steering,97.32,exPart7409,Example Description for partexPart7409
7410,Forte,Suspension,97.78,exPart7410,Example Description for partexPart7410
7411,Forte,Suspension,186.79,exPart7411,Example Description for partexPart7411
7412,Forte,Suspension,32.56,exPart7412,Example Description for partexPart7412
7413,Forte,Suspension,231.76,exPart7413,Example Description for partexPart7413
7414,Forte,Suspension,230.11,exPart7414,Example Description for partexPart7414
7415,Forte,Suspension,242.15,exPart7415,Example Description for partexPart7415
7416,Forte,Suspension,169.22,exPart7416,Example Description for partexPart7416
7417,Forte,Transmission,182.6,exPart7417,Example Description for partexPart7417
7418,Forte,Transmission,216.83,exPart7418,Example Description for partexPart7418
7419,Forte,Transmission,32.55,exPart7419,Example Description for partexPart7419
7420,Forte,Transmission,32.97,exPart7420,Example Description for partexPart7420
7421,Forte,Transmission,246.03,exPart7421,Example Description for partexPart7421
7422,Forte,Transmission,149.05,exPart7422,Example Description for partexPart7422
7423,Forte,Wiper & Washer,174.32,exPart7423,Example Description for partexPart7423
7424,Forte,Wiper & Washer,39.26,exPart7424,Example Description for partexPart7424
7425,Forte,Wiper & Washer,133.08,exPart7425,Example Description for partexPart7425
7426,Forte,Wiper & Washer,170.3,exPart7426,Example Description for partexPart7426
7427,Optima,Belt Drive,187.23,exPart7427,Example Description for partexPart7427
7428,Optima,Belt Drive,35.61,exPart7428,Example Description for partexPart7428
7429,Optima,Belt Drive,12.27,exPart7429,Example Description for partexPart7429
7430,Optima,Belt Drive,161.47,exPart7430,Example Description for partexPart7430
7431,Optima,Belt Drive,244.57,exPart7431,Example Description for partexPart7431
7432,Optima,Belt Drive,82.13,exPart7432,Example Description for partexPart7432
7433,Optima,Belt Drive,159.95,exPart7433,Example Description for partexPart7433
7434,Optima,Body & Lamp Assembly,15.52,exPart7434,Example Description for partexPart7434
7435,Optima,Body & Lamp Assembly,134.11,exPart7435,Example Description for partexPart7435
7436,Optima,Body & Lamp Assembly,22.55,exPart7436,Example Description for partexPart7436
7437,Optima,Body & Lamp Assembly,119.47,exPart7437,Example Description for partexPart7437
7438,Optima,Body & Lamp Assembly,171.77,exPart7438,Example Description for partexPart7438
7439,Optima,Body & Lamp Assembly,79.21,exPart7439,Example Description for partexPart7439
7440,Optima,Body & Lamp Assembly,99.81,exPart7440,Example Description for partexPart7440
7441,Optima,Brake & Wheel Hub,173.17,exPart7441,Example Description for partexPart7441
7442,Optima,Brake & Wheel Hub,25.24,exPart7442,Example Description for partexPart7442
7443,Optima,Brake & Wheel Hub,121.34,exPart7443,Example Description for partexPart7443
7444,Optima,Brake & Wheel Hub,19.88,exPart7444,Example Description for partexPart7444
7445,Optima,Brake & Wheel Hub,102.15,exPart7445,Example Description for partexPart7445
7446,Optima,Brake & Wheel Hub,45.08,exPart7446,Example Description for partexPart7446
7447,Optima,Cooling System,247.87,exPart7447,Example Description for partexPart7447
7448,Optima,Cooling System,218.6,exPart7448,Example Description for partexPart7448
7449,Optima,Cooling System,217.83,exPart7449,Example Description for partexPart7449
7450,Optima,Cooling System,163.0,exPart7450,Example Description for partexPart7450
7451,Optima,Cooling System,237.94,exPart7451,Example Description for partexPart7451
7452,Optima,Drivetrain,76.3,exPart7452,Example Description for partexPart7452
7453,Optima,Drivetrain,62.99,exPart7453,Example Description for partexPart7453
7454,Optima,Drivetrain,48.35,exPart7454,Example Description for partexPart7454
7455,Optima,Drivetrain,36.33,exPart7455,Example Description for partexPart7455
7456,Optima,Drivetrain,63.31,exPart7456,Example Description for partexPart7456
7457,Optima,Drivetrain,33.18,exPart7457,Example Description for partexPart7457
7458,Optima,Drivetrain,66.84,exPart7458,Example Description for partexPart7458
7459,Optima,Electrical,213.49,exPart7459,Example Description for partexPart7459
7460,Optima,Electrical,143.93,exPart7460,Example Description for partexPart7460
7461,Optima,Electrical,129.43,exPart7461,Example Description for partexPart7461
7462,Optima,Electrical,42.18,exPart7462,Example Description for partexPart7462
7463,Optima,Electrical,185.71,exPart7463,Example Description for partexPart7463
7464,Optima,Electrical,132.2,exPart7464,Example Description for partexPart7464
7465,Optima,Electrical,6.61,exPart7465,Example Description for partexPart7465
7466,Optima,Engine,7.98,exPart7466,Example Description for partexPart7466
7467,Optima,Engine,67.39,exPart7467,Example Description for partexPart7467
7468,Optima,Engine,187.45,exPart7468,Example Description for partexPart7468
7469,Optima,Engine,215.37,exPart7469,Example Description for partexPart7469
7470,Optima,Engine,223.01,exPart7470,Example Description for partexPart7470
7471,Optima,Engine,70.08,exPart7471,Example Description for partexPart7471
7472,Optima,Engine,24.55,exPart7472,Example Description for partexPart7472
7473,Optima,Exhaust & Emission,139.57,exPart7473,Example Description for partexPart7473
7474,Optima,Exhaust & Emission,224.09,exPart7474,Example Description for partexPart7474
7475,Optima,Exhaust & Emission,125.95,exPart7475,Example Description for partexPart7475
7476,Optima,Exhaust & Emission,19.31,exPart7476,Example Description for partexPart7476
7477,Optima,Exhaust & Emission,83.53,exPart7477,Example Description for partexPart7477
7478,Optima,Exhaust & Emission,190.37,exPart7478,Example Description for partexPart7478
7479,Optima,Fuel & Air,89.54,exPart7479,Example Description for partexPart7479
7480,Optima,Fuel & Air,72.4,exPart7480,Example Description for partexPart7480
7481,Optima,Fuel & Air,63.77,exPart7481,Example Description for partexPart7481
7482,Optima,HVAC,205.02,exPart7482,Example Description for partexPart7482
7483,Optima,HVAC,115.2,exPart7483,Example Description for partexPart7483
7484,Optima,HVAC,220.71,exPart7484,Example Description for partexPart7484
7485,Optima,Steering,5.05,exPart7485,Example Description for partexPart7485
7486,Optima,Steering,172.77,exPart7486,Example Description for partexPart7486
7487,Optima,Steering,202.36,exPart7487,Example Description for partexPart7487
7488,Optima,Steering,241.83,exPart7488,Example Description for partexPart7488
7489,Optima,Suspension,70.31,exPart7489,Example Description for partexPart7489
7490,Optima,Suspension,61.35,exPart7490,Example Description for partexPart7490
7491,Optima,Suspension,100.93,exPart7491,Example Description for partexPart7491
7492,Optima,Suspension,150.51,exPart7492,Example Description for partexPart7492
7493,Optima,Suspension,36.55,exPart7493,Example Description for partexPart7493
7494,Optima,Suspension,111.62,exPart7494,Example Description for partexPart7494
7495,Optima,Transmission,138.33,exPart7495,Example Description for partexPart7495
7496,Optima,Transmission,175.08,exPart7496,Example Description for partexPart7496
7497,Optima,Transmission,181.51,exPart7497,Example Description for partexPart7497
7498,Optima,Transmission,230.26,exPart7498,Example Description for partexPart7498
7499,Optima,Transmission,41.29,exPart7499,Example Description for partexPart7499
7500,Optima,Transmission,84.16,exPart7500,Example Description for partexPart7500
7501,Optima,Transmission,175.0,exPart7501,Example Description for partexPart7501
7502,Optima,Wiper & Washer,35.26,exPart7502,Example Description for partexPart7502
7503,Optima,Wiper & Washer,50.96,exPart7503,Example Description for partexPart7503
7504,Optima,Wiper & Washer,176.57,exPart7504,Example Description for partexPart7504
7505,Optima,Wiper & Washer,71.1,exPart7505,Example Description for partexPart7505
7506,Optima,Wiper & Washer,117.21,exPart7506,Example Description for partexPart7506
7507,Optima,Wiper & Washer,61.4,exPart7507,Example Description for partexPart7507
7508,Optima,Wiper & Washer,120.71,exPart7508,Example Description for partexPart7508
7509,Stinger,Belt Drive,176.72,exPart7509,Example Description for partexPart7509
7510,Stinger,Belt Drive,138.57,exPart7510,Example Description for partexPart7510
7511,Stinger,Belt Drive,224.02,exPart7511,Example Description for partexPart7511
7512,Stinger,Belt Drive,190.53,exPart7512,Example Description for partexPart7512
7513,Stinger,Body & Lamp Assembly,23.49,exPart7513,Example Description for partexPart7513
7514,Stinger,Body & Lamp Assembly,42.83,exPart7514,Example Description for partexPart7514
7515,Stinger,Body & Lamp Assembly,210.03,exPart7515,Example Description for partexPart7515
7516,Stinger,Brake & Wheel Hub,30.41,exPart7516,Example Description for partexPart7516
7517,Stinger,Brake & Wheel Hub,226.1,exPart7517,Example Description for partexPart7517
7518,Stinger,Brake & Wheel Hub,172.62,exPart7518,Example Description for partexPart7518
7519,Stinger,Brake & Wheel Hub,217.58,exPart7519,Example Description for partexPart7519
7520,Stinger,Cooling System,186.45,exPart7520,Example Description for partexPart7520
7521,Stinger,Cooling System,32.96,exPart7521,Example Description for partexPart7521
7522,Stinger,Cooling System,127.49,exPart7522,Example Description for partexPart7522
7523,Stinger,Cooling System,87.28,exPart7523,Example Description for partexPart7523
7524,Stinger,Cooling System,217.66,exPart7524,Example Description for partexPart7524
7525,Stinger,Drivetrain,116.91,exPart7525,Example Description for partexPart7525
7526,Stinger,Drivetrain,81.53,exPart7526,Example Description for partexPart7526
7527,Stinger,Drivetrain,210.9,exPart7527,Example Description for partexPart7527
7528,Stinger,Drivetrain,222.85,exPart7528,Example Description for partexPart7528
7529,Stinger,Drivetrain,168.74,exPart7529,Example Description for partexPart7529
7530,Stinger,Drivetrain,112.35,exPart7530,Example Description for partexPart7530
7531,Stinger,Drivetrain,163.19,exPart7531,Example Description for partexPart7531
7532,Stinger,Electrical,205.9,exPart7532,Example Description for partexPart7532
7533,Stinger,Electrical,203.12,exPart7533,Example Description for partexPart7533
7534,Stinger,Electrical,194.17,exPart7534,Example Description for partexPart7534
7535,Stinger,Electrical,192.68,exPart7535,Example Description for partexPart7535
7536,Stinger,Electrical,177.92,exPart7536,Example Description for partexPart7536
7537,Stinger,Electrical,200.59,exPart7537,Example Description for partexPart7537
7538,Stinger,Electrical,212.1,exPart7538,Example Description for partexPart7538
7539,Stinger,Engine,74.53,exPart7539,Example Description for partexPart7539
7540,Stinger,Engine,163.56,exPart7540,Example Description for partexPart7540
7541,Stinger,Engine,201.81,exPart7541,Example Description for partexPart7541
7542,Stinger,Exhaust & Emission,121.32,exPart7542,Example Description for partexPart7542
7543,Stinger,Exhaust & Emission,120.85,exPart7543,Example Description for partexPart7543
7544,Stinger,Exhaust & Emission,219.8,exPart7544,Example Description for partexPart7544
7545,Stinger,Fuel & Air,231.34,exPart7545,Example Description for partexPart7545
7546,Stinger,Fuel & Air,122.85,exPart7546,Example Description for partexPart7546
7547,Stinger,Fuel & Air,122.93,exPart7547,Example Description for partexPart7547
7548,Stinger,Fuel & Air,91.33,exPart7548,Example Description for partexPart7548
7549,Stinger,Fuel & Air,155.84,exPart7549,Example Description for partexPart7549
7550,Stinger,HVAC,172.6,exPart7550,Example Description for partexPart7550
7551,Stinger,HVAC,123.72,exPart7551,Example Description for partexPart7551
7552,Stinger,HVAC,172.65,exPart7552,Example Description for partexPart7552
7553,Stinger,HVAC,221.61,exPart7553,Example Description for partexPart7553
7554,Stinger,HVAC,17.51,exPart7554,Example Description for partexPart7554
7555,Stinger,Steering,79.92,exPart7555,Example Description for partexPart7555
7556,Stinger,Steering,244.22,exPart7556,Example Description for partexPart7556
7557,Stinger,Steering,207.45,exPart7557,Example Description for partexPart7557
7558,Stinger,Steering,80.72,exPart7558,Example Description for partexPart7558
7559,Stinger,Suspension,81.84,exPart7559,Example Description for partexPart7559
7560,Stinger,Suspension,36.78,exPart7560,Example Description for partexPart7560
7561,Stinger,Suspension,151.61,exPart7561,Example Description for partexPart7561
7562,Stinger,Suspension,128.96,exPart7562,Example Description for partexPart7562
7563,Stinger,Suspension,183.69,exPart7563,Example Description for partexPart7563
7564,Stinger,Suspension,105.28,exPart7564,Example Description for partexPart7564
7565,Stinger,Suspension,184.39,exPart7565,Example Description for partexPart7565
7566,Stinger,Transmission,32.26,exPart7566,Example Description for partexPart7566
7567,Stinger,Transmission,211.73,exPart7567,Example Description for partexPart7567
7568,Stinger,Transmission,50.32,exPart7568,Example Description for partexPart7568
7569,Stinger,Wiper & Washer,65.16,exPart7569,Example Description for partexPart7569
7570,Stinger,Wiper & Washer,183.45,exPart7570,Example Description for partexPart7570
7571,Stinger,Wiper & Washer,39.66,exPart7571,Example Description for partexPart7571
7572,Stinger,Wiper & Washer,232.54,exPart7572,Example Description for partexPart7572
7573,Stinger,Wiper & Washer,146.93,exPart7573,Example Description for partexPart7573
7574,Stinger,Wiper & Washer,176.63,exPart7574,Example Description for partexPart7574
7575,Sorento,Belt Drive,80.49,exPart7575,Example Description for partexPart7575
7576,Sorento,Belt Drive,191.24,exPart7576,Example Description for partexPart7576
7577,Sorento,Belt Drive,93.66,exPart7577,Example Description for partexPart7577
7578,Sorento,Belt Drive,68.01,exPart7578,Example Description for partexPart7578
7579,Sorento,Belt Drive,226.62,exPart7579,Example Description for partexPart7579
7580,Sorento,Belt Drive,107.01,exPart7580,Example Description for partexPart7580
7581,Sorento,Body & Lamp Assembly,40.0,exPart7581,Example Description for partexPart7581
7582,Sorento,Body & Lamp Assembly,21.22,exPart7582,Example Description for partexPart7582
7583,Sorento,Body & Lamp Assembly,109.5,exPart7583,Example Description for partexPart7583
7584,Sorento,Body & Lamp Assembly,90.82,exPart7584,Example Description for partexPart7584
7585,Sorento,Body & Lamp Assembly,214.99,exPart7585,Example Description for partexPart7585
7586,Sorento,Body & Lamp Assembly,10.71,exPart7586,Example Description for partexPart7586
7587,Sorento,Body & Lamp Assembly,236.5,exPart7587,Example Description for partexPart7587
7588,Sorento,Brake & Wheel Hub,231.08,exPart7588,Example Description for partexPart7588
7589,Sorento,Brake & Wheel Hub,12.08,exPart7589,Example Description for partexPart7589
7590,Sorento,Brake & Wheel Hub,158.53,exPart7590,Example Description for partexPart7590
7591,Sorento,Brake & Wheel Hub,48.75,exPart7591,Example Description for partexPart7591
7592,Sorento,Brake & Wheel Hub,137.06,exPart7592,Example Description for partexPart7592
7593,Sorento,Brake & Wheel Hub,248.38,exPart7593,Example Description for partexPart7593
7594,Sorento,Brake & Wheel Hub,88.27,exPart7594,Example Description for partexPart7594
7595,Sorento,Cooling System,122.98,exPart7595,Example Description for partexPart7595
7596,Sorento,Cooling System,179.28,exPart7596,Example Description for partexPart7596
7597,Sorento,Cooling System,141.57,exPart7597,Example Description for partexPart7597
7598,Sorento,Drivetrain,73.31,exPart7598,Example Description for partexPart7598
7599,Sorento,Drivetrain,114.36,exPart7599,Example Description for partexPart7599
7600,Sorento,Drivetrain,208.26,exPart7600,Example Description for partexPart7600
7601,Sorento,Drivetrain,218.22,exPart7601,Example Description for partexPart7601
7602,Sorento,Drivetrain,62.33,exPart7602,Example Description for partexPart7602
7603,Sorento,Drivetrain,171.58,exPart7603,Example Description for partexPart7603
7604,Sorento,Drivetrain,91.39,exPart7604,Example Description for partexPart7604
7605,Sorento,Electrical,75.53,exPart7605,Example Description for partexPart7605
7606,Sorento,Electrical,130.4,exPart7606,Example Description for partexPart7606
7607,Sorento,Electrical,151.81,exPart7607,Example Description for partexPart7607
7608,Sorento,Electrical,133.87,exPart7608,Example Description for partexPart7608
7609,Sorento,Electrical,197.37,exPart7609,Example Description for partexPart7609
7610,Sorento,Engine,144.18,exPart7610,Example Description for partexPart7610
7611,Sorento,Engine,132.31,exPart7611,Example Description for partexPart7611
7612,Sorento,Engine,67.24,exPart7612,Example Description for partexPart7612
7613,Sorento,Engine,70.08,exPart7613,Example Description for partexPart7613
7614,Sorento,Engine,171.48,exPart7614,Example Description for partexPart7614
7615,Sorento,Engine,203.09,exPart7615,Example Description for partexPart7615
7616,Sorento,Engine,50.09,exPart7616,Example Description for partexPart7616
7617,Sorento,Exhaust & Emission,24.04,exPart7617,Example Description for partexPart7617
7618,Sorento,Exhaust & Emission,115.21,exPart7618,Example Description for partexPart7618
7619,Sorento,Exhaust & Emission,239.0,exPart7619,Example Description for partexPart7619
7620,Sorento,Fuel & Air,105.68,exPart7620,Example Description for partexPart7620
7621,Sorento,Fuel & Air,67.47,exPart7621,Example Description for partexPart7621
7622,Sorento,Fuel & Air,72.14,exPart7622,Example Description for partexPart7622
7623,Sorento,Fuel & Air,178.45,exPart7623,Example Description for partexPart7623
7624,Sorento,Fuel & Air,246.92,exPart7624,Example Description for partexPart7624
7625,Sorento,Fuel & Air,219.84,exPart7625,Example Description for partexPart7625
7626,Sorento,HVAC,6.03,exPart7626,Example Description for partexPart7626
7627,Sorento,HVAC,106.91,exPart7627,Example Description for partexPart7627
7628,Sorento,HVAC,141.59,exPart7628,Example Description for partexPart7628
7629,Sorento,HVAC,223.54,exPart7629,Example Description for partexPart7629
7630,Sorento,HVAC,131.48,exPart7630,Example Description for partexPart7630
7631,Sorento,HVAC,201.54,exPart7631,Example Description for partexPart7631
7632,Sorento,Steering,152.02,exPart7632,Example Description for partexPart7632
7633,Sorento,Steering,109.76,exPart7633,Example Description for partexPart7633
7634,Sorento,Steering,83.1,exPart7634,Example Description for partexPart7634
7635,Sorento,Suspension,141.37,exPart7635,Example Description for partexPart7635
7636,Sorento,Suspension,42.68,exPart7636,Example Description for partexPart7636
7637,Sorento,Suspension,5.03,exPart7637,Example Description for partexPart7637
7638,Sorento,Transmission,235.1,exPart7638,Example Description for partexPart7638
7639,Sorento,Transmission,160.99,exPart7639,Example Description for partexPart7639
7640,Sorento,Transmission,56.36,exPart7640,Example Description for partexPart7640
7641,Sorento,Transmission,52.63,exPart7641,Example Description for partexPart7641
7642,Sorento,Transmission,139.52,exPart7642,Example Description for partexPart7642
7643,Sorento,Wiper & Washer,170.61,exPart7643,Example Description for partexPart7643
7644,Sorento,Wiper & Washer,99.68,exPart7644,Example Description for partexPart7644
7645,Sorento,Wiper & Washer,5.15,exPart7645,Example Description for partexPart7645
7646,Sorento,Wiper & Washer,89.51,exPart7646,Example Description for partexPart7646
7647,Soul,Belt Drive,197.25,exPart7647,Example Description for partexPart7647
7648,Soul,Belt Drive,176.48,exPart7648,Example Description for partexPart7648
7649,Soul,Belt Drive,166.25,exPart7649,Example Description for partexPart7649
7650,Soul,Belt Drive,66.52,exPart7650,Example Description for partexPart7650
7651,Soul,Belt Drive,212.35,exPart7651,Example Description for partexPart7651
7652,Soul,Belt Drive,118.82,exPart7652,Example Description for partexPart7652
7653,Soul,Belt Drive,195.11,exPart7653,Example Description for partexPart7653
7654,Soul,Body & Lamp Assembly,89.94,exPart7654,Example Description for partexPart7654
7655,Soul,Body & Lamp Assembly,188.56,exPart7655,Example Description for partexPart7655
7656,Soul,Body & Lamp Assembly,245.63,exPart7656,Example Description for partexPart7656
7657,Soul,Body & Lamp Assembly,212.59,exPart7657,Example Description for partexPart7657
7658,Soul,Brake & Wheel Hub,162.82,exPart7658,Example Description for partexPart7658
7659,Soul,Brake & Wheel Hub,17.95,exPart7659,Example Description for partexPart7659
7660,Soul,Brake & Wheel Hub,241.04,exPart7660,Example Description for partexPart7660
7661,Soul,Brake & Wheel Hub,121.04,exPart7661,Example Description for partexPart7661
7662,Soul,Brake & Wheel Hub,233.54,exPart7662,Example Description for partexPart7662
7663,Soul,Cooling System,113.83,exPart7663,Example Description for partexPart7663
7664,Soul,Cooling System,111.78,exPart7664,Example Description for partexPart7664
7665,Soul,Cooling System,11.28,exPart7665,Example Description for partexPart7665
7666,Soul,Cooling System,221.14,exPart7666,Example Description for partexPart7666
7667,Soul,Cooling System,245.85,exPart7667,Example Description for partexPart7667
